call_id,caller_person_id,receiver_person_id,timestamp,duration_seconds,call_type
CALL_03031,SYN_P_0834,SYN_P_0344,2025-02-22 14:02:00,433,voice
CALL_03032,SYN_P_0475,SYN_P_0395,2024-12-18 05:29:00,126,voice
CALL_03033,SYN_P_0442,SYN_P_0471,2025-01-02 08:07:00,593,missed
CALL_03034,SYN_P_0047,SYN_P_0822,2024-02-10 02:14:00,1729,missed
CALL_03035,SYN_P_0530,SYN_P_0465,2024-01-04 08:36:00,836,conference
CALL_03036,SYN_P_0705,SYN_P_0268,2024-10-04 18:28:00,718,missed
CALL_03037,SYN_P_0803,SYN_P_0662,2024-07-23 17:26:00,1246,missed
CALL_03038,SYN_P_0186,SYN_P_0280,2025-05-15 10:53:00,516,missed
CALL_03039,SYN_P_0100,SYN_P_0068,2025-07-11 02:44:00,1784,missed
CALL_03040,SYN_P_0520,SYN_P_0689,2025-02-22 08:45:00,1108,missed
CALL_03041,SYN_P_0698,SYN_P_0503,2024-06-04 07:07:00,258,conference
CALL_03042,SYN_P_0021,SYN_P_0525,2024-08-30 19:14:00,761,missed
CALL_03043,SYN_P_0637,SYN_P_0294,2024-01-10 09:50:00,683,voice
CALL_03044,SYN_P_0910,SYN_P_0841,2025-03-16 19:32:00,290,missed
CALL_03045,SYN_P_0683,SYN_P_0062,2025-11-29 13:43:00,1161,missed
CALL_03046,SYN_P_0915,SYN_P_0813,2024-02-09 22:09:00,1410,voice
CALL_03047,SYN_P_0087,SYN_P_0469,2024-07-08 09:58:00,365,voice
CALL_03048,SYN_P_0511,SYN_P_0154,2025-11-30 19:56:00,90,voice
CALL_03049,SYN_P_0668,SYN_P_0822,2025-08-26 23:00:00,447,conference
CALL_03050,SYN_P_0270,SYN_P_0967,2025-12-05 22:17:00,346,conference
CALL_03051,SYN_P_1018,SYN_P_0416,2024-04-21 02:28:00,535,voice
CALL_03052,SYN_P_0635,SYN_P_0742,2025-08-18 04:48:00,375,conference
CALL_03053,SYN_P_0232,SYN_P_0971,2025-07-25 07:56:00,654,missed
CALL_03054,SYN_P_0236,SYN_P_0875,2024-01-13 03:34:00,500,voice
CALL_03055,SYN_P_0375,SYN_P_1038,2024-01-10 15:42:00,984,voice
CALL_03056,SYN_P_0040,SYN_P_0664,2024-04-24 10:36:00,1456,voice
CALL_03057,SYN_P_0367,SYN_P_0999,2025-03-30 16:51:00,713,conference
CALL_03058,SYN_P_0163,SYN_P_0308,2024-01-31 21:04:00,321,conference
CALL_03059,SYN_P_0327,SYN_P_0008,2024-04-29 19:30:00,1501,missed
CALL_03060,SYN_P_0740,SYN_P_0610,2025-06-17 20:41:00,576,voice
CALL_03061,SYN_P_0816,SYN_P_0565,2025-12-26 16:28:00,1288,voice
CALL_03062,SYN_P_0140,SYN_P_0114,2025-01-26 20:20:00,851,missed
CALL_03063,SYN_P_0270,SYN_P_0956,2025-04-10 08:39:00,1351,conference
CALL_03064,SYN_P_0037,SYN_P_0201,2025-06-01 18:02:00,370,missed
CALL_03065,SYN_P_0917,SYN_P_0518,2025-02-05 15:01:00,369,voice
CALL_03066,SYN_P_0471,SYN_P_0816,2024-03-21 16:26:00,1005,conference
CALL_03067,SYN_P_0700,SYN_P_0599,2024-10-01 17:25:00,433,voice
CALL_03068,SYN_P_0763,SYN_P_1040,2025-12-19 13:58:00,310,voice
CALL_03069,SYN_P_0443,SYN_P_0815,2024-01-16 05:48:00,892,voice
CALL_03070,SYN_P_0181,SYN_P_0532,2025-05-03 17:07:00,932,conference
CALL_03071,SYN_P_0315,SYN_P_0470,2024-07-14 23:59:00,841,missed
CALL_03072,SYN_P_0155,SYN_P_0549,2025-05-13 10:10:00,1044,conference
CALL_03073,SYN_P_0205,SYN_P_0943,2024-01-11 03:31:00,215,missed
CALL_03074,SYN_P_0091,SYN_P_0219,2025-09-21 13:28:00,1036,conference
CALL_03075,SYN_P_0990,SYN_P_0271,2024-02-10 08:29:00,1284,voice
CALL_03076,SYN_P_0718,SYN_P_0151,2024-07-09 08:08:00,114,voice
CALL_03077,SYN_P_0317,SYN_P_0723,2024-07-02 23:28:00,507,voice
CALL_03078,SYN_P_0306,SYN_P_0922,2024-01-06 11:06:00,1722,missed
CALL_03079,SYN_P_0405,SYN_P_0977,2025-05-10 20:08:00,1055,voice
CALL_03080,SYN_P_0212,SYN_P_0704,2025-06-25 16:44:00,680,voice
CALL_03081,SYN_P_0159,SYN_P_0880,2024-11-03 07:25:00,1662,conference
CALL_03082,SYN_P_0909,SYN_P_0171,2025-02-15 07:22:00,1251,voice
CALL_03083,SYN_P_0040,SYN_P_0956,2025-05-01 18:46:00,1720,missed
CALL_03084,SYN_P_0620,SYN_P_0227,2025-03-27 03:21:00,395,missed
CALL_03085,SYN_P_0958,SYN_P_0488,2025-08-23 02:01:00,344,missed
CALL_03086,SYN_P_0267,SYN_P_0709,2024-04-26 02:42:00,1079,conference
CALL_03087,SYN_P_0487,SYN_P_0144,2024-09-15 23:09:00,635,conference
CALL_03088,SYN_P_0963,SYN_P_0921,2024-12-09 04:01:00,1575,conference
CALL_03089,SYN_P_0890,SYN_P_0945,2025-11-30 01:47:00,371,missed
CALL_03090,SYN_P_0609,SYN_P_0392,2025-03-21 05:34:00,424,conference
CALL_03091,SYN_P_0702,SYN_P_0624,2025-11-04 11:26:00,1082,missed
CALL_03092,SYN_P_0338,SYN_P_0771,2025-06-11 01:25:00,995,voice
CALL_03093,SYN_P_0692,SYN_P_0832,2025-03-23 15:53:00,476,conference
CALL_03094,SYN_P_0089,SYN_P_0321,2024-03-09 06:24:00,1582,voice
CALL_03095,SYN_P_0554,SYN_P_0039,2025-03-08 06:55:00,276,missed
CALL_03096,SYN_P_0965,SYN_P_0858,2024-03-14 15:21:00,1303,voice
CALL_03097,SYN_P_0103,SYN_P_0588,2024-01-14 19:28:00,1251,voice
CALL_03098,SYN_P_0859,SYN_P_0726,2025-12-04 07:35:00,487,missed
CALL_03099,SYN_P_0851,SYN_P_0262,2025-02-23 09:45:00,363,missed
CALL_03100,SYN_P_0783,SYN_P_0284,2024-07-02 08:12:00,769,missed
CALL_03101,SYN_P_0315,SYN_P_0068,2024-11-17 14:21:00,864,conference
CALL_03102,SYN_P_0473,SYN_P_0109,2024-05-03 02:29:00,1490,missed
CALL_03103,SYN_P_0121,SYN_P_0206,2025-04-28 15:18:00,323,missed
CALL_03104,SYN_P_0496,SYN_P_0223,2024-06-14 12:18:00,1560,missed
CALL_03105,SYN_P_0378,SYN_P_0374,2025-07-30 17:16:00,656,voice
CALL_03106,SYN_P_0530,SYN_P_1007,2025-04-23 01:28:00,882,conference
CALL_03107,SYN_P_0027,SYN_P_0024,2024-04-05 19:00:00,1088,missed
CALL_03108,SYN_P_0258,SYN_P_0457,2024-11-12 15:38:00,695,conference
CALL_03109,SYN_P_0559,SYN_P_0919,2025-03-21 21:35:00,355,voice
CALL_03110,SYN_P_0497,SYN_P_0662,2025-08-30 16:09:00,1421,missed
CALL_03111,SYN_P_0986,SYN_P_0977,2024-04-30 00:47:00,742,voice
CALL_03112,SYN_P_0041,SYN_P_0346,2024-08-29 23:51:00,903,voice
CALL_03113,SYN_P_0617,SYN_P_0953,2024-12-10 02:30:00,844,missed
CALL_03114,SYN_P_0022,SYN_P_0088,2024-10-22 08:06:00,313,conference
CALL_03115,SYN_P_0033,SYN_P_0078,2024-03-21 23:26:00,905,missed
CALL_03116,SYN_P_0929,SYN_P_0833,2024-04-08 09:10:00,1790,conference
CALL_03117,SYN_P_0639,SYN_P_0617,2024-07-31 02:48:00,944,conference
CALL_03118,SYN_P_1002,SYN_P_0511,2025-04-18 03:35:00,671,missed
CALL_03119,SYN_P_0108,SYN_P_0582,2024-09-13 08:54:00,1333,voice
CALL_03120,SYN_P_0256,SYN_P_0821,2025-12-18 13:26:00,1246,voice
CALL_03121,SYN_P_0126,SYN_P_0887,2025-10-06 23:35:00,764,missed
CALL_03122,SYN_P_0461,SYN_P_0403,2025-03-21 07:40:00,493,conference
CALL_03123,SYN_P_0820,SYN_P_0040,2025-02-07 16:01:00,674,voice
CALL_03124,SYN_P_0376,SYN_P_0711,2024-09-11 03:49:00,1071,missed
CALL_03125,SYN_P_0456,SYN_P_0685,2025-10-27 01:53:00,425,voice
CALL_03126,SYN_P_0202,SYN_P_0454,2024-12-24 15:52:00,60,missed
CALL_03127,SYN_P_0477,SYN_P_0568,2025-05-10 17:23:00,529,conference
CALL_03128,SYN_P_0427,SYN_P_0104,2024-09-20 07:00:00,491,missed
CALL_03129,SYN_P_0636,SYN_P_0208,2024-09-17 06:29:00,332,missed
CALL_03130,SYN_P_0975,SYN_P_0520,2024-02-01 12:19:00,1317,conference
CALL_03131,SYN_P_0767,SYN_P_0391,2025-10-29 22:29:00,342,voice
CALL_03132,SYN_P_0496,SYN_P_0472,2025-05-20 02:57:00,111,missed
CALL_03133,SYN_P_0149,SYN_P_0819,2024-03-11 04:38:00,277,voice
CALL_03134,SYN_P_0271,SYN_P_0669,2024-05-19 13:45:00,1697,voice
CALL_03135,SYN_P_0999,SYN_P_0184,2025-06-16 11:57:00,750,missed
CALL_03136,SYN_P_1022,SYN_P_0111,2025-01-23 12:23:00,1318,conference
CALL_03137,SYN_P_0108,SYN_P_0560,2024-08-09 04:46:00,331,conference
CALL_03138,SYN_P_0613,SYN_P_0699,2025-07-26 17:47:00,645,voice
CALL_03139,SYN_P_0162,SYN_P_0321,2025-06-24 19:07:00,1685,missed
CALL_03140,SYN_P_0180,SYN_P_0270,2025-04-12 02:44:00,496,conference
CALL_03141,SYN_P_0073,SYN_P_0996,2024-04-19 18:17:00,1220,voice
CALL_03142,SYN_P_0511,SYN_P_0708,2024-02-01 01:14:00,735,conference
CALL_03143,SYN_P_0458,SYN_P_0636,2025-01-04 19:26:00,1580,voice
CALL_03144,SYN_P_0964,SYN_P_0226,2025-04-30 05:32:00,1437,missed
CALL_03145,SYN_P_0644,SYN_P_0734,2025-12-23 14:39:00,268,missed
CALL_03146,SYN_P_0886,SYN_P_0473,2024-09-09 22:28:00,1074,conference
CALL_03147,SYN_P_0270,SYN_P_0569,2025-08-19 11:50:00,523,voice
CALL_03148,SYN_P_0882,SYN_P_0247,2025-08-20 20:37:00,294,voice
CALL_03149,SYN_P_0747,SYN_P_0886,2024-12-11 19:21:00,667,voice
CALL_03150,SYN_P_0019,SYN_P_0002,2025-10-29 07:18:00,912,voice
CALL_03151,SYN_P_0641,SYN_P_0086,2025-02-25 02:56:00,335,voice
CALL_03152,SYN_P_0644,SYN_P_0790,2025-06-06 02:27:00,1387,conference
CALL_03153,SYN_P_0861,SYN_P_0913,2025-11-01 18:24:00,178,missed
CALL_03154,SYN_P_0389,SYN_P_0442,2025-09-07 05:59:00,69,conference
CALL_03155,SYN_P_0087,SYN_P_0078,2024-06-08 04:27:00,110,voice
CALL_03156,SYN_P_0583,SYN_P_0856,2024-05-19 21:05:00,1759,voice
CALL_03157,SYN_P_0444,SYN_P_0305,2025-12-08 04:40:00,1722,conference
CALL_03158,SYN_P_1026,SYN_P_0202,2024-10-28 15:30:00,98,missed
CALL_03159,SYN_P_0801,SYN_P_0235,2025-07-15 23:15:00,517,conference
CALL_03160,SYN_P_0234,SYN_P_0835,2025-11-20 01:10:00,1469,conference
CALL_03161,SYN_P_0722,SYN_P_0182,2025-05-29 09:58:00,881,conference
CALL_03162,SYN_P_0094,SYN_P_0718,2024-02-21 05:47:00,1373,conference
CALL_03163,SYN_P_0782,SYN_P_0685,2025-08-05 22:05:00,1573,conference
CALL_03164,SYN_P_0329,SYN_P_0779,2025-11-28 01:26:00,380,conference
CALL_03165,SYN_P_0071,SYN_P_0025,2025-11-28 20:06:00,339,conference
CALL_03166,SYN_P_1000,SYN_P_0321,2024-01-03 14:07:00,1502,conference
CALL_03167,SYN_P_0230,SYN_P_0595,2025-10-13 14:45:00,336,conference
CALL_03168,SYN_P_0396,SYN_P_0939,2024-11-02 23:14:00,740,missed
CALL_03169,SYN_P_0580,SYN_P_0037,2025-11-09 19:43:00,1076,voice
CALL_03170,SYN_P_0059,SYN_P_0455,2024-03-13 09:43:00,1594,missed
CALL_03171,SYN_P_0909,SYN_P_0761,2024-05-30 08:30:00,1333,missed
CALL_03172,SYN_P_0710,SYN_P_0582,2024-10-24 16:58:00,863,missed
CALL_03173,SYN_P_0163,SYN_P_0533,2025-07-18 09:05:00,1004,missed
CALL_03174,SYN_P_0073,SYN_P_0891,2025-07-05 20:08:00,1098,conference
CALL_03175,SYN_P_0856,SYN_P_0921,2025-06-26 14:24:00,160,conference
CALL_03176,SYN_P_0692,SYN_P_1007,2024-05-27 01:22:00,192,missed
CALL_03177,SYN_P_0624,SYN_P_0726,2025-09-19 20:17:00,113,missed
CALL_03178,SYN_P_0749,SYN_P_0824,2024-10-28 19:09:00,641,voice
CALL_03179,SYN_P_0184,SYN_P_1032,2024-03-12 02:11:00,1301,conference
CALL_03180,SYN_P_0899,SYN_P_0430,2024-08-01 10:16:00,53,conference
CALL_03181,SYN_P_0067,SYN_P_0276,2025-05-23 23:33:00,1103,missed
CALL_03182,SYN_P_0878,SYN_P_0679,2024-11-07 13:19:00,511,missed
CALL_03183,SYN_P_0977,SYN_P_0988,2024-12-18 08:54:00,57,conference
CALL_03184,SYN_P_0410,SYN_P_0204,2025-07-05 06:31:00,1034,conference
CALL_03185,SYN_P_0986,SYN_P_0222,2024-08-22 07:27:00,1739,missed
CALL_03186,SYN_P_0221,SYN_P_0761,2025-02-16 09:33:00,1141,missed
CALL_03187,SYN_P_0315,SYN_P_0026,2024-05-30 17:27:00,314,missed
CALL_03188,SYN_P_0118,SYN_P_0284,2025-06-30 01:24:00,1695,missed
CALL_03189,SYN_P_0691,SYN_P_0658,2024-02-04 14:59:00,1367,voice
CALL_03190,SYN_P_0701,SYN_P_0606,2024-02-15 15:47:00,1058,conference
CALL_03191,SYN_P_0075,SYN_P_0428,2025-12-23 07:35:00,842,conference
CALL_03192,SYN_P_0939,SYN_P_0486,2025-11-27 14:09:00,296,missed
CALL_03193,SYN_P_0774,SYN_P_0200,2025-07-24 11:52:00,459,voice
CALL_03194,SYN_P_0415,SYN_P_0578,2024-12-28 05:45:00,1097,voice
CALL_03195,SYN_P_0122,SYN_P_0057,2024-02-13 13:23:00,1208,voice
CALL_03196,SYN_P_0597,SYN_P_0458,2025-03-31 15:38:00,342,conference
CALL_03197,SYN_P_0630,SYN_P_0463,2024-01-26 20:45:00,1027,conference
CALL_03198,SYN_P_0570,SYN_P_0218,2025-09-29 10:07:00,1183,conference
CALL_03199,SYN_P_0846,SYN_P_0644,2025-01-30 08:33:00,866,missed
CALL_03200,SYN_P_0313,SYN_P_1017,2024-10-10 11:33:00,755,voice
CALL_03201,SYN_P_0774,SYN_P_0322,2024-07-30 13:37:00,709,voice
CALL_03202,SYN_P_0927,SYN_P_0671,2025-08-11 16:31:00,134,voice
CALL_03203,SYN_P_0340,SYN_P_0261,2024-12-29 19:33:00,96,voice
CALL_03204,SYN_P_0460,SYN_P_0588,2024-02-26 17:30:00,782,missed
CALL_03205,SYN_P_0959,SYN_P_0925,2024-05-28 16:06:00,397,missed
CALL_03206,SYN_P_0162,SYN_P_0756,2024-03-04 07:43:00,1711,missed
CALL_03207,SYN_P_0210,SYN_P_0340,2024-01-18 10:27:00,709,voice
CALL_03208,SYN_P_0846,SYN_P_0825,2025-09-20 05:00:00,108,conference
CALL_03209,SYN_P_0236,SYN_P_0369,2024-11-12 18:31:00,1206,voice
CALL_03210,SYN_P_1000,SYN_P_0602,2025-02-05 02:18:00,1015,conference
CALL_03211,SYN_P_0069,SYN_P_0782,2024-10-09 02:20:00,872,voice
CALL_03212,SYN_P_0669,SYN_P_0288,2025-11-20 18:45:00,820,conference
CALL_03213,SYN_P_0662,SYN_P_0578,2025-03-16 21:44:00,640,voice
CALL_03214,SYN_P_0031,SYN_P_0297,2024-08-21 02:52:00,1656,missed
CALL_03215,SYN_P_0306,SYN_P_0515,2025-07-26 04:22:00,411,conference
CALL_03216,SYN_P_0145,SYN_P_0501,2025-11-03 02:13:00,500,missed
CALL_03217,SYN_P_0158,SYN_P_0615,2025-06-18 11:16:00,105,voice
CALL_03218,SYN_P_0151,SYN_P_0226,2024-02-15 23:19:00,1444,voice
CALL_03219,SYN_P_0779,SYN_P_0780,2024-06-26 08:38:00,559,voice
CALL_03220,SYN_P_0510,SYN_P_0838,2024-01-10 07:44:00,804,voice
CALL_03221,SYN_P_0051,SYN_P_0541,2025-10-23 11:26:00,1622,voice
CALL_03222,SYN_P_1027,SYN_P_0255,2024-05-28 10:54:00,1688,conference
CALL_03223,SYN_P_0257,SYN_P_0646,2025-07-05 00:49:00,1367,conference
CALL_03224,SYN_P_0293,SYN_P_0623,2025-12-09 01:59:00,858,conference
CALL_03225,SYN_P_0433,SYN_P_0593,2024-04-02 07:39:00,112,voice
CALL_03226,SYN_P_0537,SYN_P_0161,2025-02-13 02:17:00,210,voice
CALL_03227,SYN_P_0143,SYN_P_0213,2024-06-10 10:59:00,1776,conference
CALL_03228,SYN_P_0213,SYN_P_0640,2024-01-15 03:18:00,720,voice
CALL_03229,SYN_P_0475,SYN_P_0321,2025-04-03 13:15:00,1322,voice
CALL_03230,SYN_P_0912,SYN_P_0005,2025-03-27 01:25:00,658,missed
CALL_03231,SYN_P_0079,SYN_P_1029,2025-06-09 23:24:00,868,voice
CALL_03232,SYN_P_0563,SYN_P_0098,2025-07-16 17:22:00,948,voice
CALL_03233,SYN_P_0607,SYN_P_1031,2025-10-30 03:13:00,1098,voice
CALL_03234,SYN_P_0142,SYN_P_0045,2024-10-15 06:14:00,234,missed
CALL_03235,SYN_P_0725,SYN_P_0799,2025-01-30 18:55:00,664,missed
CALL_03236,SYN_P_0257,SYN_P_0313,2025-10-28 14:38:00,691,conference
CALL_03237,SYN_P_0968,SYN_P_0551,2024-03-20 14:14:00,951,conference
CALL_03238,SYN_P_0549,SYN_P_0056,2024-11-20 00:23:00,459,missed
CALL_03239,SYN_P_0544,SYN_P_0529,2025-10-17 00:51:00,27,conference
CALL_03240,SYN_P_0471,SYN_P_0506,2024-06-04 03:56:00,1470,voice
CALL_03241,SYN_P_0806,SYN_P_0592,2024-05-09 13:25:00,400,conference
CALL_03242,SYN_P_0829,SYN_P_0616,2024-04-13 02:55:00,28,missed
CALL_03243,SYN_P_0035,SYN_P_0460,2024-09-01 10:04:00,893,missed
CALL_03244,SYN_P_0719,SYN_P_0479,2024-04-05 04:45:00,1459,conference
CALL_03245,SYN_P_0094,SYN_P_0713,2025-12-13 00:39:00,832,voice
CALL_03246,SYN_P_0180,SYN_P_0075,2024-04-28 06:38:00,74,conference
CALL_03247,SYN_P_0832,SYN_P_0681,2025-03-06 02:16:00,853,voice
CALL_03248,SYN_P_0340,SYN_P_0660,2024-11-24 22:21:00,831,voice
CALL_03249,SYN_P_0796,SYN_P_0592,2024-02-01 01:07:00,145,missed
CALL_03250,SYN_P_0903,SYN_P_0596,2025-08-05 13:12:00,970,conference
CALL_03251,SYN_P_0616,SYN_P_0776,2025-01-30 13:56:00,1061,missed
CALL_03252,SYN_P_0143,SYN_P_0958,2024-01-18 15:31:00,1350,voice
CALL_03253,SYN_P_0831,SYN_P_0219,2024-02-06 22:09:00,129,missed
CALL_03254,SYN_P_0960,SYN_P_0009,2024-04-14 14:09:00,930,missed
CALL_03255,SYN_P_0455,SYN_P_0985,2025-04-01 03:05:00,1195,missed
CALL_03256,SYN_P_0405,SYN_P_0414,2024-02-23 20:16:00,929,conference
CALL_03257,SYN_P_0212,SYN_P_0227,2024-04-17 14:26:00,925,voice
CALL_03258,SYN_P_0867,SYN_P_0107,2024-02-23 04:14:00,589,conference
CALL_03259,SYN_P_0049,SYN_P_0349,2024-05-15 04:29:00,568,missed
CALL_03260,SYN_P_0602,SYN_P_0177,2025-06-03 10:36:00,704,conference
CALL_03261,SYN_P_0867,SYN_P_0917,2025-02-10 18:48:00,485,voice
CALL_03262,SYN_P_0478,SYN_P_0621,2025-08-15 23:10:00,1456,missed
CALL_03263,SYN_P_0767,SYN_P_0332,2024-11-29 05:33:00,1182,voice
CALL_03264,SYN_P_0984,SYN_P_0055,2024-11-03 11:02:00,1508,voice
CALL_03265,SYN_P_0738,SYN_P_0500,2024-01-02 20:07:00,1570,voice
CALL_03266,SYN_P_0638,SYN_P_0369,2025-07-14 07:10:00,1303,missed
CALL_03267,SYN_P_0713,SYN_P_0440,2025-07-16 00:46:00,1489,voice
CALL_03268,SYN_P_0979,SYN_P_0935,2024-12-08 18:21:00,232,missed
CALL_03269,SYN_P_0444,SYN_P_0622,2025-09-14 16:43:00,1442,voice
CALL_03270,SYN_P_0560,SYN_P_1038,2025-12-22 08:20:00,1489,conference
CALL_03271,SYN_P_0312,SYN_P_0402,2025-05-23 06:17:00,1752,conference
CALL_03272,SYN_P_0771,SYN_P_0675,2024-12-20 18:29:00,1731,conference
CALL_03273,SYN_P_0315,SYN_P_0982,2025-07-19 02:17:00,1153,missed
CALL_03274,SYN_P_0190,SYN_P_0535,2024-04-23 22:43:00,514,missed
CALL_03275,SYN_P_0412,SYN_P_0255,2025-12-02 09:18:00,1267,missed
CALL_03276,SYN_P_0902,SYN_P_0069,2025-09-18 20:18:00,32,missed
CALL_03277,SYN_P_0746,SYN_P_0208,2025-11-26 16:30:00,488,missed
CALL_03278,SYN_P_0948,SYN_P_0257,2024-06-21 11:51:00,1488,voice
CALL_03279,SYN_P_0796,SYN_P_0280,2025-05-08 16:57:00,70,missed
CALL_03280,SYN_P_0385,SYN_P_0760,2025-01-17 23:35:00,825,missed
CALL_03281,SYN_P_0821,SYN_P_0428,2025-10-14 05:51:00,51,voice
CALL_03282,SYN_P_0607,SYN_P_0672,2025-06-09 04:33:00,1015,voice
CALL_03283,SYN_P_0473,SYN_P_0487,2024-12-30 20:55:00,1374,voice
CALL_03284,SYN_P_0974,SYN_P_0203,2025-07-29 10:26:00,834,conference
CALL_03285,SYN_P_0310,SYN_P_0742,2025-04-14 04:06:00,278,conference
CALL_03286,SYN_P_0113,SYN_P_0675,2024-02-04 17:44:00,1292,voice
CALL_03287,SYN_P_0798,SYN_P_0110,2024-01-11 07:44:00,118,conference
CALL_03288,SYN_P_0165,SYN_P_0228,2024-03-21 15:46:00,190,missed
CALL_03289,SYN_P_0869,SYN_P_0152,2025-08-27 19:01:00,164,conference
CALL_03290,SYN_P_0942,SYN_P_0395,2025-01-10 15:03:00,1633,missed
CALL_03291,SYN_P_0168,SYN_P_0286,2024-05-07 18:02:00,1771,voice
CALL_03292,SYN_P_0003,SYN_P_0097,2024-07-22 18:57:00,1361,voice
CALL_03293,SYN_P_0621,SYN_P_0769,2024-03-15 14:45:00,1585,conference
CALL_03294,SYN_P_0830,SYN_P_0980,2024-07-05 04:54:00,422,conference
CALL_03295,SYN_P_0447,SYN_P_0151,2024-03-30 08:44:00,560,conference
CALL_03296,SYN_P_0538,SYN_P_0256,2025-12-20 03:13:00,1404,missed
CALL_03297,SYN_P_0502,SYN_P_0846,2025-06-12 08:48:00,669,conference
CALL_03298,SYN_P_0859,SYN_P_0144,2024-07-20 17:01:00,278,voice
CALL_03299,SYN_P_0279,SYN_P_0287,2024-01-31 13:41:00,861,voice
CALL_03300,SYN_P_0168,SYN_P_0815,2025-02-22 14:18:00,268,missed
CALL_03301,SYN_P_0788,SYN_P_0130,2024-11-21 06:26:00,1716,voice
CALL_03302,SYN_P_0319,SYN_P_0389,2025-08-25 03:28:00,556,voice
CALL_03303,SYN_P_0894,SYN_P_0489,2025-09-08 20:30:00,1057,voice
CALL_03304,SYN_P_0649,SYN_P_0136,2025-08-25 16:18:00,1755,missed
CALL_03305,SYN_P_0890,SYN_P_0561,2024-01-22 18:33:00,1733,voice
CALL_03306,SYN_P_0302,SYN_P_0462,2024-04-08 14:58:00,1480,conference
CALL_03307,SYN_P_0468,SYN_P_0368,2025-05-14 22:50:00,306,conference
CALL_03308,SYN_P_0306,SYN_P_0824,2025-10-23 11:55:00,228,voice
CALL_03309,SYN_P_0780,SYN_P_0493,2025-11-02 12:27:00,1214,missed
CALL_03310,SYN_P_0658,SYN_P_0339,2024-09-28 14:39:00,661,voice
CALL_03311,SYN_P_0849,SYN_P_0527,2025-01-10 22:35:00,637,conference
CALL_03312,SYN_P_0571,SYN_P_0509,2025-09-17 01:47:00,1590,conference
CALL_03313,SYN_P_0891,SYN_P_1039,2024-06-13 12:26:00,257,voice
CALL_03314,SYN_P_0634,SYN_P_0456,2024-11-17 13:02:00,114,missed
CALL_03315,SYN_P_0528,SYN_P_0050,2024-02-05 17:05:00,676,conference
CALL_03316,SYN_P_1024,SYN_P_0981,2024-05-04 01:00:00,1742,missed
CALL_03317,SYN_P_0650,SYN_P_0713,2024-03-22 05:52:00,1598,conference
CALL_03318,SYN_P_0796,SYN_P_0342,2025-12-02 05:00:00,1106,missed
CALL_03319,SYN_P_0107,SYN_P_0352,2025-06-02 22:39:00,1201,voice
CALL_03320,SYN_P_0312,SYN_P_0033,2025-01-23 00:59:00,819,voice
CALL_03321,SYN_P_0959,SYN_P_0345,2024-06-18 06:31:00,864,voice
CALL_03322,SYN_P_0813,SYN_P_0810,2024-02-02 17:59:00,463,voice
CALL_03323,SYN_P_0390,SYN_P_0664,2025-03-08 11:23:00,168,conference
CALL_03324,SYN_P_0014,SYN_P_0359,2025-04-10 06:27:00,725,conference
CALL_03325,SYN_P_1003,SYN_P_0960,2024-11-27 03:27:00,1497,missed
CALL_03326,SYN_P_0401,SYN_P_0736,2025-12-12 23:03:00,1766,conference
CALL_03327,SYN_P_0647,SYN_P_0710,2024-04-08 05:28:00,1175,conference
CALL_03328,SYN_P_0300,SYN_P_0522,2025-10-19 10:56:00,571,conference
CALL_03329,SYN_P_0175,SYN_P_0151,2024-04-03 18:36:00,1001,conference
CALL_03330,SYN_P_0444,SYN_P_0802,2025-10-26 04:05:00,44,voice
CALL_03331,SYN_P_0872,SYN_P_0304,2025-06-01 05:15:00,824,conference
CALL_03332,SYN_P_0949,SYN_P_0883,2024-05-31 13:36:00,231,voice
CALL_03333,SYN_P_0748,SYN_P_0598,2024-08-21 13:15:00,440,voice
CALL_03334,SYN_P_0063,SYN_P_0030,2024-03-03 13:36:00,760,missed
CALL_03335,SYN_P_0511,SYN_P_0066,2024-07-31 20:24:00,1203,voice
CALL_03336,SYN_P_0518,SYN_P_0286,2025-11-10 03:40:00,477,voice
CALL_03337,SYN_P_0227,SYN_P_0081,2025-11-17 23:13:00,1418,conference
CALL_03338,SYN_P_0416,SYN_P_0171,2024-09-07 03:36:00,1323,missed
CALL_03339,SYN_P_0471,SYN_P_0875,2025-05-29 07:12:00,1581,missed
CALL_03340,SYN_P_0715,SYN_P_0306,2024-09-24 19:29:00,25,missed
CALL_03341,SYN_P_0274,SYN_P_0014,2024-04-03 06:49:00,1283,missed
CALL_03342,SYN_P_0047,SYN_P_0605,2024-07-19 13:53:00,1135,missed
CALL_03343,SYN_P_0519,SYN_P_0143,2025-09-28 05:08:00,1416,conference
CALL_03344,SYN_P_0329,SYN_P_1004,2025-09-18 01:27:00,1580,voice
CALL_03345,SYN_P_0811,SYN_P_0669,2024-04-06 10:38:00,341,conference
CALL_03346,SYN_P_0671,SYN_P_0724,2025-04-28 12:49:00,207,conference
CALL_03347,SYN_P_0040,SYN_P_0038,2025-06-13 06:52:00,185,voice
CALL_03348,SYN_P_0236,SYN_P_0622,2025-01-07 17:30:00,1474,voice
CALL_03349,SYN_P_0264,SYN_P_0880,2024-09-08 19:55:00,445,conference
CALL_03350,SYN_P_0098,SYN_P_0027,2024-11-01 13:10:00,876,voice
CALL_03351,SYN_P_0926,SYN_P_0276,2024-07-06 20:56:00,512,missed
